,block_id,first_digits,second_digits,third_digits,message,event_type,cerj
561,blk_-4364732810285057372,081110,215131,15160,INFO,dfs.DataNode$BlockReceiver:,Receiving
562,blk_-4364732810285057372,081110,215131,15317,INFO,dfs.DataNode$BlockReceiver:,Receiving
563,blk_-4364732810285057372,081110,215131,15504,INFO,dfs.DataNode$BlockReceiver:,Receiving
564,blk_2433455905464707000,081110,215340,15519,INFO,dfs.DataNode$BlockReceiver:,Receiving
565,blk_2433455905464707000,081110,215340,15552,INFO,dfs.DataNode$BlockReceiver:,Receiving
566,blk_2433455905464707000,081110,215340,15761,INFO,dfs.DataNode$BlockReceiver:,Receiving
567,blk_6747468559969401464,081110,215643,15525,INFO,dfs.DataNode$BlockReceiver:,Receiving
568,blk_6747468559969401464,081110,215643,15573,INFO,dfs.DataNode$BlockReceiver:,Receiving
569,blk_6747468559969401464,081110,215643,15685,INFO,dfs.DataNode$BlockReceiver:,Receiving
570,blk_6546299096876364086,081110,215731,15172,INFO,dfs.DataNode$BlockReceiver:,Receiving
571,blk_6546299096876364086,081110,215731,15466,INFO,dfs.DataNode$BlockReceiver:,Receiving
572,blk_6546299096876364086,081110,215731,15918,INFO,dfs.DataNode$BlockReceiver:,Receiving
573,blk_-8280667886266909657,081110,215749,15431,INFO,dfs.DataNode$BlockReceiver:,Receiving
574,blk_-8280667886266909657,081110,215749,15707,INFO,dfs.DataNode$BlockReceiver:,Receiving
575,blk_-8280667886266909657,081110,215749,15918,INFO,dfs.DataNode$BlockReceiver:,Receiving
576,blk_-4214855226599188682,081110,215852,15402,INFO,dfs.DataNode$BlockReceiver:,Receiving
577,blk_-4214855226599188682,081110,215852,15736,INFO,dfs.DataNode$BlockReceiver:,Receiving
578,blk_-4214855226599188682,081110,215852,15856,INFO,dfs.DataNode$BlockReceiver:,Receiving
579,blk_3991288654265301939,081110,215924,15636,INFO,dfs.DataNode$BlockReceiver:,Receiving
580,blk_3991288654265301939,081110,215924,15636,INFO,dfs.DataNode$BlockReceiver:,Receiving
581,blk_3991288654265301939,081110,215924,15655,INFO,dfs.DataNode$BlockReceiver:,Receiving
582,blk_-1552858841299377083,081110,215933,15588,INFO,dfs.DataNode$BlockReceiver:,Receiving
583,blk_-1552858841299377083,081110,215933,15595,INFO,dfs.DataNode$BlockReceiver:,Receiving
584,blk_-1552858841299377083,081110,215933,15765,INFO,dfs.DataNode$BlockReceiver:,Receiving
585,blk_4749269437872176204,081110,215944,15281,INFO,dfs.DataNode$BlockReceiver:,Receiving
586,blk_4749269437872176204,081110,215944,15594,INFO,dfs.DataNode$BlockReceiver:,Receiving
587,blk_4749269437872176204,081110,215944,15775,INFO,dfs.DataNode$BlockReceiver:,Receiving
588,blk_260620186872930989,081110,220047,15415,INFO,dfs.DataNode$BlockReceiver:,Receiving
589,blk_260620186872930989,081110,220047,15706,INFO,dfs.DataNode$BlockReceiver:,Receiving
590,blk_260620186872930989,081110,220047,15906,INFO,dfs.DataNode$BlockReceiver:,Receiving
591,blk_8363825967761106923,081110,220053,15636,INFO,dfs.DataNode$BlockReceiver:,Receiving
592,blk_8363825967761106923,081110,220055,15677,INFO,dfs.DataNode$BlockReceiver:,Receiving
593,blk_8363825967761106923,081110,220055,15723,INFO,dfs.DataNode$BlockReceiver:,Receiving
594,blk_-3518530996046224831,081110,220105,15518,INFO,dfs.DataNode$BlockReceiver:,Receiving
595,blk_-3518530996046224831,081110,220105,15604,INFO,dfs.DataNode$BlockReceiver:,Receiving
596,blk_-3518530996046224831,081110,220105,15826,INFO,dfs.DataNode$BlockReceiver:,Receiving
597,blk_-3813484365075463003,081110,220129,15705,INFO,dfs.DataNode$BlockReceiver:,Receiving
598,blk_-3813484365075463003,081110,220129,15914,INFO,dfs.DataNode$BlockReceiver:,Receiving
599,blk_-3813484365075463003,081110,220130,15567,INFO,dfs.DataNode$BlockReceiver:,Receiving
600,blk_5133973138291673173,081110,220148,15486,INFO,dfs.DataNode$BlockReceiver:,Receiving
601,blk_5133973138291673173,081110,220148,15668,INFO,dfs.DataNode$BlockReceiver:,Receiving
602,blk_5133973138291673173,081110,220148,15804,INFO,dfs.DataNode$BlockReceiver:,Receiving
603,blk_-4384718535947902567,081110,220152,15676,INFO,dfs.DataNode$BlockReceiver:,Receiving
604,blk_-5495004948308308542,081110,220152,15685,INFO,dfs.DataNode$BlockReceiver:,Receiving
605,blk_-4384718535947902567,081110,220152,15703,INFO,dfs.DataNode$BlockReceiver:,Receiving
606,blk_-5495004948308308542,081110,220152,15736,INFO,dfs.DataNode$BlockReceiver:,Receiving
607,blk_-4384718535947902567,081110,220152,15815,INFO,dfs.DataNode$BlockReceiver:,Receiving
608,blk_-5495004948308308542,081110,220152,15988,INFO,dfs.DataNode$BlockReceiver:,Receiving
609,blk_8146668259378067274,081110,220254,15650,INFO,dfs.DataNode$BlockReceiver:,Receiving
610,blk_8146668259378067274,081110,220254,15684,INFO,dfs.DataNode$BlockReceiver:,Receiving
611,blk_8146668259378067274,081110,220254,15805,INFO,dfs.DataNode$BlockReceiver:,Receiving
612,blk_6679238478863892656,081110,220505,15397,INFO,dfs.DataNode$BlockReceiver:,Receiving
613,blk_6679238478863892656,081110,220505,15719,INFO,dfs.DataNode$BlockReceiver:,Receiving
614,blk_6679238478863892656,081110,220505,15805,INFO,dfs.DataNode$BlockReceiver:,Receiving
615,blk_8538287894826359032,081110,222024,15760,INFO,dfs.DataNode$BlockReceiver:,Receiving
616,blk_8538287894826359032,081110,222024,15894,INFO,dfs.DataNode$BlockReceiver:,Receiving
617,blk_8538287894826359032,081110,222024,16048,INFO,dfs.DataNode$BlockReceiver:,Receiving
618,blk_-3214169542245751613,081110,223534,16344,INFO,dfs.DataNode$BlockReceiver:,Receiving
619,blk_-3214169542245751613,081110,223535,16415,INFO,dfs.DataNode$BlockReceiver:,Receiving
620,blk_-3214169542245751613,081110,223535,16421,INFO,dfs.DataNode$BlockReceiver:,Receiving
621,blk_410192589268306605,081110,230504,16425,INFO,dfs.DataNode$BlockReceiver:,Receiving
622,blk_410192589268306605,081110,230504,16801,INFO,dfs.DataNode$BlockReceiver:,Receiving
623,blk_410192589268306605,081110,230505,16924,INFO,dfs.DataNode$BlockReceiver:,Receiving
624,blk_-539148231797001003,081110,230703,16811,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
625,blk_-539148231797001003,081110,230705,12686,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
626,blk_3709643589615046481,081110,230705,12687,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
627,blk_3709643589615046481,081110,230707,16924,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
628,blk_-2286210961785180749,081110,230806,16745,INFO,dfs.DataNode$BlockReceiver:,Receiving
629,blk_-2286210961785180749,081110,230806,16808,INFO,dfs.DataNode$BlockReceiver:,Receiving
630,blk_-2286210961785180749,081110,230806,16847,INFO,dfs.DataNode$BlockReceiver:,Receiving
631,blk_6084637000179833138,081110,230916,16744,INFO,dfs.DataNode$BlockReceiver:,Receiving
632,blk_6084637000179833138,081110,230916,16880,INFO,dfs.DataNode$BlockReceiver:,Receiving
633,blk_6084637000179833138,081110,230916,16952,INFO,dfs.DataNode$BlockReceiver:,Receiving
634,blk_5520124518015554009,081111,023723,17900,INFO,dfs.DataNode$BlockReceiver:,Receiving
635,blk_5520124518015554009,081111,023723,17907,INFO,dfs.DataNode$BlockReceiver:,Receiving
636,blk_5520124518015554009,081111,023723,17944,INFO,dfs.DataNode$BlockReceiver:,Receiving
637,blk_878932500654505162,081111,023749,17750,INFO,dfs.DataNode$BlockReceiver:,Receiving
638,blk_878932500654505162,081111,023749,17950,INFO,dfs.DataNode$BlockReceiver:,Receiving
639,blk_878932500654505162,081111,023749,18169,INFO,dfs.DataNode$BlockReceiver:,Receiving
640,blk_2411881711617188679,081111,024904,18184,INFO,dfs.DataNode$BlockReceiver:,Receiving
641,blk_2411881711617188679,081111,024905,17830,INFO,dfs.DataNode$BlockReceiver:,Receiving
642,blk_2411881711617188679,081111,024905,17955,INFO,dfs.DataNode$BlockReceiver:,Receiving
643,blk_-8440896524201471222,081111,024910,17748,INFO,dfs.DataNode$BlockReceiver:,Receiving
644,blk_-8440896524201471222,081111,024910,17840,INFO,dfs.DataNode$BlockReceiver:,Receiving
645,blk_-8440896524201471222,081111,024910,17862,INFO,dfs.DataNode$BlockReceiver:,Receiving
646,blk_4558577466874805226,081111,024940,17871,INFO,dfs.DataNode$BlockReceiver:,Receiving
647,blk_4558577466874805226,081111,024940,17904,INFO,dfs.DataNode$BlockReceiver:,Receiving
648,blk_4558577466874805226,081111,024940,17973,INFO,dfs.DataNode$BlockReceiver:,Receiving
649,blk_2568027519390507030,081111,024954,18047,INFO,dfs.DataNode$BlockReceiver:,Receiving
650,blk_2568027519390507030,081111,024954,18112,INFO,dfs.DataNode$BlockReceiver:,Receiving
651,blk_2568027519390507030,081111,024954,18192,INFO,dfs.DataNode$BlockReceiver:,Receiving
652,blk_1885202246542420947,081111,025009,17833,INFO,dfs.DataNode$BlockReceiver:,Receiving
653,blk_1885202246542420947,081111,025009,17965,INFO,dfs.DataNode$BlockReceiver:,Receiving
654,blk_1885202246542420947,081111,025009,17987,INFO,dfs.DataNode$BlockReceiver:,Receiving
655,blk_6425981081658963829,081111,025010,17768,INFO,dfs.DataNode$BlockReceiver:,Receiving
656,blk_6425981081658963829,081111,025010,18008,INFO,dfs.DataNode$BlockReceiver:,Receiving
657,blk_6425981081658963829,081111,025010,18113,INFO,dfs.DataNode$BlockReceiver:,Receiving
658,blk_-3699548628249673416,081111,025038,17795,INFO,dfs.DataNode$BlockReceiver:,Receiving
659,blk_-3699548628249673416,081111,025038,17980,INFO,dfs.DataNode$BlockReceiver:,Receiving
660,blk_-3699548628249673416,081111,025038,18220,INFO,dfs.DataNode$BlockReceiver:,Receiving
661,blk_-2257226548990070670,081111,025049,17919,INFO,dfs.DataNode$BlockReceiver:,Receiving
662,blk_-2257226548990070670,081111,025050,17950,INFO,dfs.DataNode$BlockReceiver:,Receiving
663,blk_-2257226548990070670,081111,025050,18046,INFO,dfs.DataNode$BlockReceiver:,Receiving
664,blk_-1757013032913467072,081111,025125,18003,INFO,dfs.DataNode$BlockReceiver:,Receiving
665,blk_-1757013032913467072,081111,025125,18134,INFO,dfs.DataNode$BlockReceiver:,Receiving
666,blk_-1757013032913467072,081111,025125,18250,INFO,dfs.DataNode$BlockReceiver:,Receiving
667,blk_4863571548336254624,081111,025250,17856,INFO,dfs.DataNode$BlockReceiver:,Receiving
668,blk_4863571548336254624,081111,025250,18085,INFO,dfs.DataNode$BlockReceiver:,Receiving
669,blk_4863571548336254624,081111,025251,17910,INFO,dfs.DataNode$BlockReceiver:,Receiving
670,blk_-5454913667674016201,081111,025322,17710,INFO,dfs.DataNode$BlockReceiver:,Receiving
671,blk_-5454913667674016201,081111,025322,17827,INFO,dfs.DataNode$BlockReceiver:,Receiving
672,blk_-5454913667674016201,081111,025322,18106,INFO,dfs.DataNode$BlockReceiver:,Receiving
673,blk_7274295125946063671,081111,025923,17980,INFO,dfs.DataNode$BlockReceiver:,Receiving
674,blk_7274295125946063671,081111,025923,18079,INFO,dfs.DataNode$BlockReceiver:,Receiving
675,blk_7274295125946063671,081111,025923,18245,INFO,dfs.DataNode$BlockReceiver:,Receiving
676,blk_-25570761860409167,081111,030008,18123,INFO,dfs.DataNode$BlockReceiver:,Receiving
677,blk_-25570761860409167,081111,030008,18167,INFO,dfs.DataNode$BlockReceiver:,Receiving
678,blk_-25570761860409167,081111,030008,18246,INFO,dfs.DataNode$BlockReceiver:,Receiving
679,blk_3294088371482001618,081111,030022,17963,INFO,dfs.DataNode$BlockReceiver:,Receiving
680,blk_3294088371482001618,081111,030022,18082,INFO,dfs.DataNode$BlockReceiver:,Receiving
681,blk_3294088371482001618,081111,030022,18394,INFO,dfs.DataNode$BlockReceiver:,Receiving
682,blk_-7703547179792729334,081111,030032,17902,INFO,dfs.DataNode$BlockReceiver:,Receiving
683,blk_-7703547179792729334,081111,030032,17979,INFO,dfs.DataNode$BlockReceiver:,Receiving
684,blk_-7703547179792729334,081111,030032,18570,INFO,dfs.DataNode$BlockReceiver:,Receiving
685,blk_2544960065880011612,081111,030101,18160,INFO,dfs.DataNode$BlockReceiver:,Receiving
686,blk_2544960065880011612,081111,030101,18257,INFO,dfs.DataNode$BlockReceiver:,Receiving
687,blk_2544960065880011612,081111,030101,18279,INFO,dfs.DataNode$BlockReceiver:,Receiving
688,blk_-4495333184455492671,081111,030110,18012,INFO,dfs.DataNode$BlockReceiver:,Receiving
689,blk_-3834827848034468864,081111,030110,18179,INFO,dfs.DataNode$BlockReceiver:,Receiving
690,blk_-3834827848034468864,081111,030110,18201,INFO,dfs.DataNode$BlockReceiver:,Receiving
691,blk_-3834827848034468864,081111,030110,18227,INFO,dfs.DataNode$BlockReceiver:,Receiving
692,blk_-4495333184455492671,081111,030110,18274,INFO,dfs.DataNode$BlockReceiver:,Receiving
693,blk_-4495333184455492671,081111,030110,18609,INFO,dfs.DataNode$BlockReceiver:,Receiving
694,blk_7717782362699139185,081111,030115,17764,INFO,dfs.DataNode$BlockReceiver:,Receiving
695,blk_-7348861589840000641,081111,030115,18058,INFO,dfs.DataNode$BlockReceiver:,Receiving
696,blk_7717782362699139185,081111,030115,18071,INFO,dfs.DataNode$BlockReceiver:,Receiving
697,blk_7717782362699139185,081111,030115,18342,INFO,dfs.DataNode$BlockReceiver:,Receiving
698,blk_-7348861589840000641,081111,030115,18569,INFO,dfs.DataNode$BlockReceiver:,Receiving
699,blk_-7348861589840000641,081111,030116,18084,INFO,dfs.DataNode$BlockReceiver:,Receiving
700,blk_-2101365508105829031,081111,030151,18281,INFO,dfs.DataNode$BlockReceiver:,Receiving
701,blk_-2101365508105829031,081111,030151,18379,INFO,dfs.DataNode$BlockReceiver:,Receiving
702,blk_-2101365508105829031,081111,030151,18386,INFO,dfs.DataNode$BlockReceiver:,Receiving
703,blk_-8828007777336840433,081111,030202,18108,INFO,dfs.DataNode$BlockReceiver:,Receiving
704,blk_-8828007777336840433,081111,030202,18426,INFO,dfs.DataNode$BlockReceiver:,Receiving
705,blk_-8828007777336840433,081111,030202,18442,INFO,dfs.DataNode$BlockReceiver:,Receiving
706,blk_-3146034352235361923,081111,030215,17876,INFO,dfs.DataNode$BlockReceiver:,Receiving
707,blk_-3146034352235361923,081111,030215,18388,INFO,dfs.DataNode$BlockReceiver:,Receiving
708,blk_-3146034352235361923,081111,030215,18472,INFO,dfs.DataNode$BlockReceiver:,Receiving
709,blk_7931917228059889609,081111,030314,18181,INFO,dfs.DataNode$BlockReceiver:,Receiving
710,blk_7931917228059889609,081111,030314,18317,INFO,dfs.DataNode$BlockReceiver:,Receiving
711,blk_7931917228059889609,081111,030315,17904,INFO,dfs.DataNode$BlockReceiver:,Receiving
712,blk_-3431018531318764514,081111,030326,18312,INFO,dfs.DataNode$BlockReceiver:,Receiving
713,blk_-3431018531318764514,081111,030326,18372,INFO,dfs.DataNode$BlockReceiver:,Receiving
714,blk_-3431018531318764514,081111,030326,18574,INFO,dfs.DataNode$BlockReceiver:,Receiving
715,blk_7690041582726258279,081111,030340,18165,INFO,dfs.DataNode$BlockReceiver:,Receiving
716,blk_7690041582726258279,081111,030340,18192,INFO,dfs.DataNode$BlockReceiver:,Receiving
717,blk_7690041582726258279,081111,030340,18210,INFO,dfs.DataNode$BlockReceiver:,Receiving
718,blk_-8774158347913872943,081111,031157,18316,INFO,dfs.DataNode$BlockReceiver:,Receiving
719,blk_-8774158347913872943,081111,031157,18325,INFO,dfs.DataNode$BlockReceiver:,Receiving
720,blk_-8774158347913872943,081111,031157,18531,INFO,dfs.DataNode$BlockReceiver:,Receiving
721,blk_-2891489070584652849,081111,031205,18240,INFO,dfs.DataNode$BlockReceiver:,Receiving
722,blk_-2891489070584652849,081111,031205,18391,INFO,dfs.DataNode$BlockReceiver:,Receiving
723,blk_-2891489070584652849,081111,031205,18453,INFO,dfs.DataNode$BlockReceiver:,Receiving
724,blk_6363428654215234600,081111,031408,18469,INFO,dfs.DataNode$BlockReceiver:,Receiving
725,blk_6363428654215234600,081111,031408,18669,INFO,dfs.DataNode$BlockReceiver:,Receiving
726,blk_6363428654215234600,081111,031408,18678,INFO,dfs.DataNode$BlockReceiver:,Receiving
727,blk_7303652422847086476,081111,031434,18286,INFO,dfs.DataNode$BlockReceiver:,Receiving
728,blk_7303652422847086476,081111,031434,18401,INFO,dfs.DataNode$BlockReceiver:,Receiving
729,blk_7303652422847086476,081111,031434,18721,INFO,dfs.DataNode$BlockReceiver:,Receiving
730,blk_-400555777212780263,081111,031837,18244,INFO,dfs.DataNode$BlockReceiver:,Receiving
731,blk_-400555777212780263,081111,031837,18586,INFO,dfs.DataNode$BlockReceiver:,Receiving
732,blk_-400555777212780263,081111,031837,18630,INFO,dfs.DataNode$BlockReceiver:,Receiving
733,blk_2990739585981057100,081111,032114,18507,INFO,dfs.DataNode$BlockReceiver:,Receiving
734,blk_2990739585981057100,081111,032114,18558,INFO,dfs.DataNode$BlockReceiver:,Receiving
735,blk_2990739585981057100,081111,032114,18734,INFO,dfs.DataNode$BlockReceiver:,Receiving
736,blk_-8873507171967334404,081111,032349,18757,INFO,dfs.DataNode$BlockReceiver:,Receiving
737,blk_-8873507171967334404,081111,032349,18932,INFO,dfs.DataNode$BlockReceiver:,Receiving
738,blk_-8873507171967334404,081111,032350,18611,INFO,dfs.DataNode$BlockReceiver:,Receiving
739,blk_-5837958537886055234,081111,032403,18341,INFO,dfs.DataNode$BlockReceiver:,Receiving
740,blk_-5837958537886055234,081111,032403,18552,INFO,dfs.DataNode$BlockReceiver:,Receiving
741,blk_-5837958537886055234,081111,032403,18723,INFO,dfs.DataNode$BlockReceiver:,Receiving
742,blk_-4092649498581517170,081111,032450,18677,INFO,dfs.DataNode$BlockReceiver:,Receiving
743,blk_-4092649498581517170,081111,032450,18725,INFO,dfs.DataNode$BlockReceiver:,Receiving
744,blk_-4092649498581517170,081111,032450,18804,INFO,dfs.DataNode$BlockReceiver:,Receiving
745,blk_-3124056864504684013,081111,032509,18249,INFO,dfs.DataNode$BlockReceiver:,Receiving
746,blk_-3124056864504684013,081111,032509,18550,INFO,dfs.DataNode$BlockReceiver:,Receiving
747,blk_-3124056864504684013,081111,032509,18691,INFO,dfs.DataNode$BlockReceiver:,Receiving
748,blk_2740710777395401853,081111,032852,18629,INFO,dfs.DataNode$BlockReceiver:,Receiving
749,blk_2740710777395401853,081111,032853,18963,INFO,dfs.DataNode$BlockReceiver:,Receiving
750,blk_2740710777395401853,081111,032853,19075,INFO,dfs.DataNode$BlockReceiver:,Receiving
751,blk_6078700122233994466,081111,032947,18658,INFO,dfs.DataNode$BlockReceiver:,Receiving
752,blk_6078700122233994466,081111,032947,18721,INFO,dfs.DataNode$BlockReceiver:,Receiving
753,blk_6078700122233994466,081111,032947,18941,INFO,dfs.DataNode$BlockReceiver:,Receiving
754,blk_354668273774119020,081111,033039,18747,INFO,dfs.DataNode$BlockReceiver:,Receiving
755,blk_354668273774119020,081111,033039,18826,INFO,dfs.DataNode$BlockReceiver:,Receiving
756,blk_354668273774119020,081111,033039,18867,INFO,dfs.DataNode$BlockReceiver:,Receiving
757,blk_2367297210334841017,081111,033150,18819,INFO,dfs.DataNode$BlockReceiver:,Receiving
758,blk_2367297210334841017,081111,033150,18977,INFO,dfs.DataNode$BlockReceiver:,Receiving
759,blk_2367297210334841017,081111,033150,19000,INFO,dfs.DataNode$BlockReceiver:,Receiving
760,blk_864182586941622279,081111,033255,18396,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
761,blk_5825327425861065603,081111,033307,18483,INFO,dfs.DataNode$BlockReceiver:,Receiving
762,blk_5825327425861065603,081111,033307,18546,INFO,dfs.DataNode$BlockReceiver:,Receiving
763,blk_5825327425861065603,081111,033307,18883,INFO,dfs.DataNode$BlockReceiver:,Receiving
764,blk_7343037410013445519,081111,033408,18540,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
765,blk_-8618876526298486184,081111,033430,18487,INFO,dfs.DataNode$BlockReceiver:,Receiving
766,blk_-8618876526298486184,081111,033430,18857,INFO,dfs.DataNode$BlockReceiver:,Receiving
767,blk_-8618876526298486184,081111,033430,18986,INFO,dfs.DataNode$BlockReceiver:,Receiving
768,blk_2820521232988231385,081111,033514,18841,INFO,dfs.DataNode$BlockReceiver:,Receiving
769,blk_2820521232988231385,081111,033514,18896,INFO,dfs.DataNode$BlockReceiver:,Receiving
770,blk_2820521232988231385,081111,033514,18935,INFO,dfs.DataNode$BlockReceiver:,Receiving
771,blk_4989727389302910967,081111,033515,18646,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
772,blk_-7308942995384909653,081111,033521,18646,INFO,dfs.DataNode$BlockReceiver:,Receiving
773,blk_-7308942995384909653,081111,033521,18892,INFO,dfs.DataNode$BlockReceiver:,Receiving
774,blk_-7308942995384909653,081111,033521,18915,INFO,dfs.DataNode$BlockReceiver:,Receiving
775,blk_3592393096015070293,081111,033541,18738,INFO,dfs.DataNode$BlockReceiver:,Receiving
776,blk_3592393096015070293,081111,033541,18929,INFO,dfs.DataNode$BlockReceiver:,Receiving
777,blk_3592393096015070293,081111,033541,18994,INFO,dfs.DataNode$BlockReceiver:,Receiving
778,blk_-5614567843175962830,081111,033559,18971,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
779,blk_-7228834955740084829,081111,033606,18517,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
780,blk_-2346428873313330427,081111,033606,18532,INFO,dfs.DataNode$BlockReceiver:,Receiving
781,blk_6266550851597649916,081111,033606,18761,INFO,dfs.DataNode$BlockReceiver:,Receiving
782,blk_-2346428873313330427,081111,033606,18796,INFO,dfs.DataNode$BlockReceiver:,Receiving
783,blk_-4454152657041744301,081111,033606,18920,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
784,blk_-2346428873313330427,081111,033606,18943,INFO,dfs.DataNode$BlockReceiver:,Receiving
785,blk_6266550851597649916,081111,033606,18974,INFO,dfs.DataNode$BlockReceiver:,Receiving
786,blk_6266550851597649916,081111,033606,19055,INFO,dfs.DataNode$BlockReceiver:,Receiving
787,blk_-226106057082609912,081111,033608,18495,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
788,blk_-8385698642848275576,081111,033619,18951,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
789,blk_-370867073208864215,081111,033714,18697,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
790,blk_-370867073208864215,081111,033714,18775,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
791,blk_-4083716689384497698,081111,033724,18460,INFO,dfs.DataNode$BlockReceiver:,Exception writing
792,blk_-4083716689384497698,081111,033724,18460,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
793,blk_-5375146817488963214,081111,033725,18818,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
794,blk_-4083716689384497698,081111,033725,19008,INFO,dfs.DataNode$BlockReceiver:,java.io.InterruptedIOException:
795,blk_-4083716689384497698,081111,033725,19116,INFO,dfs.DataNode$BlockReceiver:,Changing
796,blk_-226106057082609912,081111,033732,18606,INFO,dfs.DataNode$BlockReceiver:,Changing
797,blk_-226106057082609912,081111,033732,18692,INFO,dfs.DataNode$BlockReceiver:,Exception writing
798,blk_-226106057082609912,081111,033732,18692,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
799,blk_6103299480368577037,081111,033732,18818,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
800,blk_6103299480368577037,081111,033737,18685,INFO,dfs.DataNode$BlockReceiver:,Exception writing
801,blk_6103299480368577037,081111,033737,18685,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
802,blk_4069624653932564389,081111,033737,18901,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
803,blk_6103299480368577037,081111,033737,18921,INFO,dfs.DataNode$BlockReceiver:,Changing
804,blk_4069624653932564389,081111,033737,18937,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
805,blk_-5375146817488963214,081111,033742,18717,INFO,dfs.DataNode$BlockReceiver:,Exception writing
806,blk_-5375146817488963214,081111,033742,18717,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
807,blk_3189160191230702786,081111,033742,18769,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
808,blk_-5375146817488963214,081111,033742,18935,INFO,dfs.DataNode$BlockReceiver:,Changing
809,blk_3189160191230702786,081111,033742,18963,INFO,dfs.DataNode$BlockReceiver:,Exception writing
810,blk_3189160191230702786,081111,033742,18963,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
811,blk_3189160191230702786,081111,033743,18880,INFO,dfs.DataNode$BlockReceiver:,Changing
812,blk_-4380884313697280861,081111,033747,17248,INFO,dfs.DataNode$BlockReceiver:,Exception writing
813,blk_-4380884313697280861,081111,033747,17248,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
814,blk_-4380884313697280861,081111,033747,17370,INFO,dfs.DataNode$BlockReceiver:,Changing
815,blk_-6129683979428294672,081111,033747,18620,INFO,dfs.DataNode$BlockReceiver:,Exception writing
816,blk_-6129683979428294672,081111,033747,18620,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
817,blk_-6129683979428294672,081111,033747,18649,INFO,dfs.DataNode$BlockReceiver:,Exception writing
818,blk_-6129683979428294672,081111,033747,18649,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
819,blk_-6129683979428294672,081111,033747,18726,INFO,dfs.DataNode$BlockReceiver:,Changing
820,blk_-6129683979428294672,081111,033747,18761,INFO,dfs.DataNode$BlockReceiver:,Changing
821,blk_-4380884313697280861,081111,033747,18855,INFO,dfs.DataNode$BlockReceiver:,Exception writing
822,blk_-4380884313697280861,081111,033747,18855,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
823,blk_-3126359724254586349,081111,033751,18636,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
824,blk_-3126359724254586349,081111,033752,18708,INFO,dfs.DataNode$BlockReceiver:,Exception writing
825,blk_-3126359724254586349,081111,033752,18708,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
826,blk_-3126359724254586349,081111,033752,18756,INFO,dfs.DataNode$BlockReceiver:,Changing
827,blk_6078631058339936535,081111,040208,19280,INFO,dfs.DataNode$BlockReceiver:,Receiving
828,blk_6078631058339936535,081111,040208,19384,INFO,dfs.DataNode$BlockReceiver:,Receiving
829,blk_6078631058339936535,081111,040208,19461,INFO,dfs.DataNode$BlockReceiver:,Receiving
830,blk_1933314065197327322,081111,041408,19544,INFO,dfs.DataNode$BlockReceiver:,Receiving
831,blk_1933314065197327322,081111,041408,19620,INFO,dfs.DataNode$BlockReceiver:,Receiving
832,blk_1933314065197327322,081111,041408,19669,INFO,dfs.DataNode$BlockReceiver:,Receiving
833,blk_3332832812953170936,081111,043740,20058,INFO,dfs.DataNode$BlockReceiver:,Receiving
834,blk_3332832812953170936,081111,043740,20164,INFO,dfs.DataNode$BlockReceiver:,Receiving
835,blk_3332832812953170936,081111,043740,20284,INFO,dfs.DataNode$BlockReceiver:,Receiving
836,blk_-3729108565813298751,081111,043830,15020,INFO,dfs.DataNode$BlockReceiver:,Receiving
837,blk_-3729108565813298751,081111,043830,19992,INFO,dfs.DataNode$BlockReceiver:,Receiving
838,blk_-3729108565813298751,081111,043830,20009,INFO,dfs.DataNode$BlockReceiver:,Receiving
839,blk_-243158855256340929,081111,043935,20007,INFO,dfs.DataNode$BlockReceiver:,Receiving
840,blk_-243158855256340929,081111,043935,20156,INFO,dfs.DataNode$BlockReceiver:,Receiving
