,block_id,first_digits,second_digits,third_digits,message,event_type,trans_fail
4295,blk_-6293500158636607022,081111,070505,22450,INFO,dfs.DataNode$DataTransfer:,Transmitted
4296,blk_-6301126360923722842,081111,070505,22687,INFO,dfs.DataNode$DataTransfer:,Transmitted
4297,blk_-4729542742129373367,081111,070505,22730,INFO,dfs.DataNode$DataTransfer:,Transmitted
4298,blk_-5086409026309038696,081111,070505,22740,INFO,dfs.DataNode$DataTransfer:,Transmitted
4299,blk_2207843625955620942,081111,070505,22768,INFO,dfs.DataNode$DataTransfer:,Transmitted
4300,blk_-6255370376818066538,081111,070505,22791,INFO,dfs.DataNode$DataTransfer:,Transmitted
4301,blk_-8253577135552325426,081111,070505,22834,INFO,dfs.DataNode$DataTransfer:,Transmitted
4302,blk_-696432958211183848,081111,070505,22866,INFO,dfs.DataNode$DataTransfer:,Transmitted
4303,blk_-6953626538764188648,081111,070505,22876,INFO,dfs.DataNode$DataTransfer:,Transmitted
4304,blk_-4317853562471998219,081111,070505,22919,INFO,dfs.DataNode$DataTransfer:,Transmitted
4305,blk_-2024076944625094271,081111,070505,22946,INFO,dfs.DataNode$DataTransfer:,Transmitted
4306,blk_-4825966786601106121,081111,070505,22986,INFO,dfs.DataNode$DataTransfer:,Transmitted
4307,blk_-7720386252573241116,081111,070505,22988,INFO,dfs.DataNode$DataTransfer:,Transmitted
4308,blk_-1673943197846338806,081111,070505,22992,INFO,dfs.DataNode$DataTransfer:,Transmitted
4309,blk_-5530203834899583054,081111,070505,23123,INFO,dfs.DataNode$DataTransfer:,Transmitted
4310,blk_-4717727174574724757,081111,070506,22286,INFO,dfs.DataNode$DataTransfer:,Transmitted
4311,blk_-169905311140421705,081111,070506,22478,INFO,dfs.DataNode$DataTransfer:,Transmitted
4312,blk_-837390043550320890,081111,070506,22584,INFO,dfs.DataNode$DataTransfer:,Transmitted
4313,blk_-4596678555299691657,081111,070506,22715,INFO,dfs.DataNode$DataTransfer:,Transmitted
4314,blk_-7959983717274767973,081111,070506,22744,INFO,dfs.DataNode$DataTransfer:,Transmitted
4315,blk_-7106410656731252067,081111,070506,22785,INFO,dfs.DataNode$DataTransfer:,Transmitted
4316,blk_-5193523613718755362,081111,070506,22819,INFO,dfs.DataNode$DataTransfer:,Transmitted
4317,blk_-5412065754798375346,081111,070506,22907,INFO,dfs.DataNode$DataTransfer:,Transmitted
4318,blk_-6586458611624363350,081111,070506,23067,INFO,dfs.DataNode$DataTransfer:,Transmitted
4319,blk_-7293816650920693919,081111,070507,22584,INFO,dfs.DataNode$DataTransfer:,Transmitted
4320,blk_4091620449738795496,081111,070507,22585,INFO,dfs.DataNode$DataTransfer:,Transmitted
4321,blk_-7068084988220004722,081111,070507,22663,INFO,dfs.DataNode$DataTransfer:,Transmitted
4322,blk_8050046382676065889,081111,070507,22723,INFO,dfs.DataNode$DataTransfer:,Transmitted
4323,blk_-8459135231560558828,081111,070507,22734,INFO,dfs.DataNode$DataTransfer:,Transmitted
4324,blk_-4704316329956694719,081111,070507,22736,INFO,dfs.DataNode$DataTransfer:,Transmitted
4325,blk_-8399317610894467832,081111,070507,22752,INFO,dfs.DataNode$DataTransfer:,Transmitted
4326,blk_2576976089793537045,081111,070507,22778,INFO,dfs.DataNode$DataTransfer:,Transmitted
4327,blk_-8895718352982005002,081111,070507,22843,INFO,dfs.DataNode$DataTransfer:,Transmitted
4328,blk_-207004963612372896,081111,070507,22865,INFO,dfs.DataNode$DataTransfer:,Transmitted
4329,blk_-2664501119298837396,081111,070507,22878,INFO,dfs.DataNode$DataTransfer:,Transmitted
4330,blk_-7256043272647725152,081111,070507,22906,INFO,dfs.DataNode$DataTransfer:,Transmitted
4331,blk_-1758960366932974541,081111,070507,22953,INFO,dfs.DataNode$DataTransfer:,Transmitted
4332,blk_-3849874809554850502,081111,070507,22963,INFO,dfs.DataNode$DataTransfer:,Transmitted
4333,blk_-4416313661912580346,081111,070507,23003,INFO,dfs.DataNode$DataTransfer:,Transmitted
4334,blk_-3881662991589895916,081111,070507,23015,INFO,dfs.DataNode$DataTransfer:,Transmitted
4335,blk_-5838636189649690908,081111,070507,23038,INFO,dfs.DataNode$DataTransfer:,Transmitted
4336,blk_-7868538193548361471,081111,070508,22576,INFO,dfs.DataNode$DataTransfer:,Transmitted
4337,blk_-8518428532040279829,081111,070508,22612,INFO,dfs.DataNode$DataTransfer:,Transmitted
4338,blk_-7309718465468394660,081111,070508,22653,INFO,dfs.DataNode$DataTransfer:,Transmitted
4339,blk_-5081321640459278530,081111,070508,22661,INFO,dfs.DataNode$DataTransfer:,Transmitted
4340,blk_-1913914232113143870,081111,070508,22703,INFO,dfs.DataNode$DataTransfer:,Transmitted
4341,blk_1391940286476424315,081111,070508,22730,INFO,dfs.DataNode$DataTransfer:,Transmitted
4342,blk_-6667936224950965182,081111,070508,22743,INFO,dfs.DataNode$DataTransfer:,Transmitted
4343,blk_-7648384846914886397,081111,070508,22828,INFO,dfs.DataNode$DataTransfer:,Transmitted
4344,blk_-9076323088924501560,081111,070508,22864,INFO,dfs.DataNode$DataTransfer:,Transmitted
4345,blk_-5334246904003067837,081111,070508,22952,INFO,dfs.DataNode$DataTransfer:,Transmitted
4346,blk_1499023402106617067,081111,070508,22952,INFO,dfs.DataNode$DataTransfer:,Transmitted
4347,blk_-594892712123808172,081111,070508,22967,INFO,dfs.DataNode$DataTransfer:,Transmitted
4348,blk_1704830090636869434,081111,070509,22338,INFO,dfs.DataNode$DataTransfer:,Transmitted
4349,blk_8268188862214922630,081111,070509,22420,INFO,dfs.DataNode$DataTransfer:,Transmitted
4350,blk_7985274539522190904,081111,070509,22697,INFO,dfs.DataNode$DataTransfer:,Transmitted
4351,blk_-348791750334004774,081111,070509,22728,INFO,dfs.DataNode$DataTransfer:,Transmitted
4352,blk_-5760115639009086471,081111,070509,23211,INFO,dfs.DataNode$DataTransfer:,Transmitted
4353,blk_-4131652424752285656,081111,070510,22399,INFO,dfs.DataNode$DataTransfer:,Transmitted
4354,blk_-9158559717252014714,081111,070510,22481,INFO,dfs.DataNode$DataTransfer:,Transmitted
4355,blk_-8837574159630930869,081111,070510,22569,INFO,dfs.DataNode$DataTransfer:,Transmitted
4356,blk_-7071773853734244337,081111,070510,22711,INFO,dfs.DataNode$DataTransfer:,Transmitted
4357,blk_-8611124560796220069,081111,070510,22711,INFO,dfs.DataNode$DataTransfer:,Transmitted
4358,blk_-5358432529239444420,081111,070510,22727,INFO,dfs.DataNode$DataTransfer:,Transmitted
4359,blk_-162924098806641687,081111,070510,22763,INFO,dfs.DataNode$DataTransfer:,Transmitted
4360,blk_558980675759738980,081111,070510,22794,INFO,dfs.DataNode$DataTransfer:,Transmitted
4361,blk_3424392022677316790,081111,070510,22852,INFO,dfs.DataNode$DataTransfer:,Transmitted
4362,blk_-5876725135403186559,081111,070510,22979,INFO,dfs.DataNode$DataTransfer:,Transmitted
4363,blk_-5024806100330539382,081111,070510,23044,INFO,dfs.DataNode$DataTransfer:,Transmitted
4364,blk_-2235774051171974568,081111,070511,22325,INFO,dfs.DataNode$DataTransfer:,Transmitted
4365,blk_-3541784489729816635,081111,070511,22525,INFO,dfs.DataNode$DataTransfer:,Transmitted
4366,blk_-8062779940207806047,081111,070511,22561,INFO,dfs.DataNode$DataTransfer:,Transmitted
4367,blk_-6829920791286082643,081111,070511,22741,INFO,dfs.DataNode$DataTransfer:,Transmitted
4368,blk_-7172926100635748156,081111,070511,22756,INFO,dfs.DataNode$DataTransfer:,Transmitted
4369,blk_-8243624636462530047,081111,070511,22798,INFO,dfs.DataNode$DataTransfer:,Transmitted
4370,blk_52233350063519313,081111,070511,22873,INFO,dfs.DataNode$DataTransfer:,Transmitted
4371,blk_-6061766101957925423,081111,070511,22896,INFO,dfs.DataNode$DataTransfer:,Transmitted
4372,blk_-8374435024502951680,081111,070511,22920,INFO,dfs.DataNode$DataTransfer:,Transmitted
4373,blk_-7489548674567599461,081111,070511,22994,INFO,dfs.DataNode$DataTransfer:,Transmitted
4374,blk_-1204884660073545894,081111,070511,23006,INFO,dfs.DataNode$DataTransfer:,Transmitted
4375,blk_-2735341629696458687,081111,070512,22497,INFO,dfs.DataNode$DataTransfer:,Transmitted
4376,blk_-8318328340281273106,081111,070512,22664,INFO,dfs.DataNode$DataTransfer:,Transmitted
4377,blk_-3513530107752601887,081111,070512,22719,INFO,dfs.DataNode$DataTransfer:,Transmitted
4378,blk_-8765708150947087869,081111,070512,22771,INFO,dfs.DataNode$DataTransfer:,Transmitted
4379,blk_-7950940294562728027,081111,070512,22798,INFO,dfs.DataNode$DataTransfer:,Transmitted
4380,blk_-7892649263092722963,081111,070512,22817,INFO,dfs.DataNode$DataTransfer:,Transmitted
4381,blk_4580061072523730925,081111,070512,22848,INFO,dfs.DataNode$DataTransfer:,Transmitted
4382,blk_-7189266496337668361,081111,070512,22918,INFO,dfs.DataNode$DataTransfer:,Transmitted
4383,blk_-5684292119904115167,081111,070513,22485,INFO,dfs.DataNode$DataTransfer:,Transmitted
4384,blk_-2928428151715933794,081111,070513,22535,INFO,dfs.DataNode$DataTransfer:,Transmitted
4385,blk_-1391611587777233027,081111,070513,22562,INFO,dfs.DataNode$DataTransfer:,Transmitted
4386,blk_-795800268782442670,081111,070513,22671,INFO,dfs.DataNode$DataTransfer:,Transmitted
4387,blk_8628770436402159432,081111,070513,22693,INFO,dfs.DataNode$DataTransfer:,Transmitted
4388,blk_-1730473833645716591,081111,070513,22700,INFO,dfs.DataNode$DataTransfer:,Transmitted
4389,blk_-806620164627876805,081111,070513,22717,INFO,dfs.DataNode$DataTransfer:,Transmitted
4390,blk_5265939483528176480,081111,070513,22746,INFO,dfs.DataNode$DataTransfer:,Transmitted
4391,blk_742503326494834657,081111,070513,22759,INFO,dfs.DataNode$DataTransfer:,Transmitted
4392,blk_-1085330061867061952,081111,070513,22804,INFO,dfs.DataNode$DataTransfer:,Transmitted
4393,blk_2436297093536908600,081111,070513,22809,INFO,dfs.DataNode$DataTransfer:,Transmitted
4394,blk_-2330488060597061214,081111,070513,22837,INFO,dfs.DataNode$DataTransfer:,Transmitted
4395,blk_3665899370319661633,081111,070513,22844,INFO,dfs.DataNode$DataTransfer:,Transmitted
4396,blk_395963546133530842,081111,070513,22855,INFO,dfs.DataNode$DataTransfer:,Transmitted
4397,blk_345577139488306634,081111,070513,22870,INFO,dfs.DataNode$DataTransfer:,Transmitted
4398,blk_-1707877921796400545,081111,070513,22942,INFO,dfs.DataNode$DataTransfer:,Transmitted
4399,blk_-1896090875898807976,081111,070513,22947,INFO,dfs.DataNode$DataTransfer:,Transmitted
4400,blk_-5586241605845236555,081111,070513,22978,INFO,dfs.DataNode$DataTransfer:,Transmitted
4401,blk_-8064767520371692712,081111,070513,22988,INFO,dfs.DataNode$DataTransfer:,Transmitted
4402,blk_-5112631560966717146,081111,070514,22488,INFO,dfs.DataNode$DataTransfer:,Transmitted
4403,blk_-9184477960307421513,081111,070514,22651,INFO,dfs.DataNode$DataTransfer:,Transmitted
4404,blk_1648082957662356912,081111,070514,22657,INFO,dfs.DataNode$DataTransfer:,Transmitted
4405,blk_2921567543911246033,081111,070514,22719,INFO,dfs.DataNode$DataTransfer:,Transmitted
4406,blk_7174689051445773887,081111,070514,22720,INFO,dfs.DataNode$DataTransfer:,Transmitted
4407,blk_5313659286619795019,081111,070514,22758,INFO,dfs.DataNode$DataTransfer:,Transmitted
4408,blk_4595011941471752176,081111,070514,22761,INFO,dfs.DataNode$DataTransfer:,Transmitted
4409,blk_-5196455338881994789,081111,070514,22852,INFO,dfs.DataNode$DataTransfer:,Transmitted
4410,blk_-2776144588423041316,081111,070514,22910,INFO,dfs.DataNode$DataTransfer:,Transmitted
4411,blk_-5805179219585529269,081111,070514,22924,INFO,dfs.DataNode$DataTransfer:,Transmitted
4412,blk_-7486459506503369246,081111,070514,22990,INFO,dfs.DataNode$DataTransfer:,Transmitted
4413,blk_-8612792792485433709,081111,070514,23043,INFO,dfs.DataNode$DataTransfer:,Transmitted
4414,blk_-7704050685153282931,081111,070515,17315,INFO,dfs.DataNode$DataTransfer:,Transmitted
4415,blk_7469307072569272628,081111,070515,22501,INFO,dfs.DataNode$DataTransfer:,Transmitted
4416,blk_-6105211340814082960,081111,070515,22594,INFO,dfs.DataNode$DataTransfer:,Transmitted
4417,blk_-5560124654253830831,081111,070515,22613,INFO,dfs.DataNode$DataTransfer:,Transmitted
4418,blk_-8254228318360612335,081111,070515,22614,INFO,dfs.DataNode$DataTransfer:,Transmitted
4419,blk_-5873281431513874483,081111,070515,22669,INFO,dfs.DataNode$DataTransfer:,Transmitted
4420,blk_8581581433902438340,081111,070515,22692,INFO,dfs.DataNode$DataTransfer:,Transmitted
4421,blk_-4883741357369370530,081111,070515,22697,INFO,dfs.DataNode$DataTransfer:,Transmitted
4422,blk_-2042324773092189741,081111,070515,22735,INFO,dfs.DataNode$DataTransfer:,Transmitted
4423,blk_-6757387084977629678,081111,070515,22822,INFO,dfs.DataNode$DataTransfer:,Transmitted
4424,blk_4022819826387345773,081111,070515,22841,INFO,dfs.DataNode$DataTransfer:,Transmitted
4425,blk_-8838903938040146346,081111,070515,22874,INFO,dfs.DataNode$DataTransfer:,Transmitted
4426,blk_345206958533842654,081111,070515,22884,INFO,dfs.DataNode$DataTransfer:,Transmitted
4427,blk_-3164090402221595891,081111,070515,22977,INFO,dfs.DataNode$DataTransfer:,Transmitted
4428,blk_-8361990272224042194,081111,070515,22990,INFO,dfs.DataNode$DataTransfer:,Transmitted
4429,blk_-7523229545939475137,081111,070515,23037,INFO,dfs.DataNode$DataTransfer:,Transmitted
4430,blk_-1504266731537854461,081111,070516,22533,INFO,dfs.DataNode$DataTransfer:,Transmitted
4431,blk_6892759874732774035,081111,070516,22583,INFO,dfs.DataNode$DataTransfer:,Transmitted
4432,blk_-1676579829709309327,081111,070516,22717,INFO,dfs.DataNode$DataTransfer:,Transmitted
4433,blk_139893584006626733,081111,070516,22761,INFO,dfs.DataNode$DataTransfer:,Transmitted
4434,blk_-5096397012404266483,081111,070516,22819,INFO,dfs.DataNode$DataTransfer:,Transmitted
4435,blk_-1698872730009853108,081111,070516,22829,INFO,dfs.DataNode$DataTransfer:,Transmitted
4436,blk_4001758213476278045,081111,070516,22853,INFO,dfs.DataNode$DataTransfer:,Transmitted
4437,blk_-7356422865929660798,081111,070516,22870,INFO,dfs.DataNode$DataTransfer:,Transmitted
4438,blk_-6169743933797170291,081111,070516,22914,INFO,dfs.DataNode$DataTransfer:,Transmitted
4439,blk_8532793219087370929,081111,070516,22928,INFO,dfs.DataNode$DataTransfer:,Transmitted
4440,blk_2946872288365172379,081111,070516,22946,INFO,dfs.DataNode$DataTransfer:,Transmitted
4441,blk_-8687225775628984350,081111,070516,22989,INFO,dfs.DataNode$DataTransfer:,Transmitted
4442,blk_-5836367810298818019,081111,070516,23039,INFO,dfs.DataNode$DataTransfer:,Transmitted
4443,blk_-6704154977527613555,081111,070517,22285,INFO,dfs.DataNode$DataTransfer:,Transmitted
4444,blk_1270848874702663469,081111,070517,22565,INFO,dfs.DataNode$DataTransfer:,Transmitted
4445,blk_4327737668776243008,081111,070517,22573,INFO,dfs.DataNode$DataTransfer:,Transmitted
4446,blk_-4548478482896406081,081111,070517,22626,INFO,dfs.DataNode$DataTransfer:,Transmitted
4447,blk_2930125105233532676,081111,070517,22627,INFO,dfs.DataNode$DataTransfer:,Transmitted
4448,blk_-7537194724118178797,081111,070517,22710,INFO,dfs.DataNode$DataTransfer:,Transmitted
4449,blk_-5388765946434633972,081111,070517,22718,INFO,dfs.DataNode$DataTransfer:,Transmitted
4450,blk_-6534788333943252581,081111,070517,22773,INFO,dfs.DataNode$DataTransfer:,Transmitted
4451,blk_2617860886810621707,081111,070517,22791,INFO,dfs.DataNode$DataTransfer:,Transmitted
4452,blk_7883855422882441735,081111,070517,22793,INFO,dfs.DataNode$DataTransfer:,Transmitted
4453,blk_449943423003427048,081111,070517,22833,INFO,dfs.DataNode$DataTransfer:,Transmitted
4454,blk_-1869556673019336935,081111,070517,22835,INFO,dfs.DataNode$DataTransfer:,Transmitted
4455,blk_-8909139111460433956,081111,070517,23012,INFO,dfs.DataNode$DataTransfer:,Transmitted
4456,blk_-6868216566962064474,081111,070517,23114,INFO,dfs.DataNode$DataTransfer:,Transmitted
4457,blk_-4974048769210071244,081111,070517,23185,INFO,dfs.DataNode$DataTransfer:,Transmitted
4458,blk_6981000674465368326,081111,070518,22457,INFO,dfs.DataNode$DataTransfer:,Transmitted
4459,blk_531608712969072050,081111,070518,22636,INFO,dfs.DataNode$DataTransfer:,Transmitted
4460,blk_-2294639564739051199,081111,070518,22711,INFO,dfs.DataNode$DataTransfer:,Transmitted
4461,blk_-4873572454407286133,081111,070518,22723,INFO,dfs.DataNode$DataTransfer:,Transmitted
4462,blk_-5842500938728833486,081111,070518,22747,INFO,dfs.DataNode$DataTransfer:,Transmitted
4463,blk_-2879490547516129273,081111,070518,22777,INFO,dfs.DataNode$DataTransfer:,Transmitted
4464,blk_1664341990403251177,081111,070518,22810,INFO,dfs.DataNode$DataTransfer:,Transmitted
4465,blk_-6936653804270971727,081111,070518,22829,INFO,dfs.DataNode$DataTransfer:,Transmitted
4466,blk_-8103754763537471325,081111,070518,22835,INFO,dfs.DataNode$DataTransfer:,Transmitted
4467,blk_2518091409993692241,081111,070518,22871,INFO,dfs.DataNode$DataTransfer:,Transmitted
4468,blk_-2069784680772894370,081111,070518,22877,INFO,dfs.DataNode$DataTransfer:,Transmitted
4469,blk_7977383073648654224,081111,070518,22900,INFO,dfs.DataNode$DataTransfer:,Transmitted
4470,blk_3774394060282497426,081111,070518,22914,INFO,dfs.DataNode$DataTransfer:,Transmitted
4471,blk_-5827252797952541750,081111,070518,23031,INFO,dfs.DataNode$DataTransfer:,Transmitted
4472,blk_-7670618106468093330,081111,070519,22495,INFO,dfs.DataNode$DataTransfer:,Transmitted
4473,blk_5813361416484537967,081111,070519,22734,INFO,dfs.DataNode$DataTransfer:,Transmitted
4474,blk_-7094479134816512816,081111,070519,22772,INFO,dfs.DataNode$DataTransfer:,Transmitted
4475,blk_3393322584755353262,081111,070519,22835,INFO,dfs.DataNode$DataTransfer:,Transmitted
4476,blk_-5504536869873365890,081111,070519,22837,INFO,dfs.DataNode$DataTransfer:,Transmitted
4477,blk_-8488090331542463868,081111,070519,22894,INFO,dfs.DataNode$DataTransfer:,Transmitted
4478,blk_-5516250646278941483,081111,070519,22897,INFO,dfs.DataNode$DataTransfer:,Transmitted
4479,blk_1486168954602524007,081111,070519,22919,INFO,dfs.DataNode$DataTransfer:,Transmitted
4480,blk_7759391510489376958,081111,070519,22928,INFO,dfs.DataNode$DataTransfer:,Transmitted
4481,blk_-6994677305310362507,081111,070519,23013,INFO,dfs.DataNode$DataTransfer:,Transmitted
4482,blk_-7155450134654144977,081111,070519,23042,INFO,dfs.DataNode$DataTransfer:,Transmitted
4483,blk_-8318357797055892018,081111,070519,23178,INFO,dfs.DataNode$DataTransfer:,Transmitted
4484,blk_-1350498667894016146,081111,070520,22459,INFO,dfs.DataNode$DataTransfer:,Transmitted
4485,blk_1164764782689175590,081111,070520,22579,INFO,dfs.DataNode$DataTransfer:,Transmitted
4486,blk_7775444003098708261,081111,070520,22599,INFO,dfs.DataNode$DataTransfer:,Transmitted
4487,blk_-9067767685680502682,081111,070520,22610,INFO,dfs.DataNode$DataTransfer:,Transmitted
4488,blk_-2981082469105165058,081111,070520,22624,INFO,dfs.DataNode$DataTransfer:,Transmitted
4489,blk_-7994617663421841162,081111,070520,22695,INFO,dfs.DataNode$DataTransfer:,Transmitted
4490,blk_3236208581372665662,081111,070520,22738,INFO,dfs.DataNode$DataTransfer:,Transmitted
4491,blk_6378068315567220501,081111,070520,22770,INFO,dfs.DataNode$DataTransfer:,Transmitted
4492,blk_-7802961082593765700,081111,070520,22840,INFO,dfs.DataNode$DataTransfer:,Transmitted
4493,blk_-3509231352983142890,081111,070520,22897,INFO,dfs.DataNode$DataTransfer:,Transmitted
4494,blk_111800783894829288,081111,070520,22949,INFO,dfs.DataNode$DataTransfer:,Transmitted
4495,blk_5915152872074980096,081111,070520,22951,INFO,dfs.DataNode$DataTransfer:,Transmitted
4496,blk_6123549264674875676,081111,070520,22952,INFO,dfs.DataNode$DataTransfer:,Transmitted
4497,blk_-2276139371974743693,081111,070520,23021,INFO,dfs.DataNode$DataTransfer:,Transmitted
4498,blk_-3557686196037086768,081111,070520,23022,INFO,dfs.DataNode$DataTransfer:,Transmitted
4499,blk_4340786723520613270,081111,070520,23117,INFO,dfs.DataNode$DataTransfer:,Transmitted
4500,blk_-6969363154305198300,081111,070521,22632,INFO,dfs.DataNode$DataTransfer:,Transmitted
4501,blk_3108966892953363234,081111,070521,22658,INFO,dfs.DataNode$DataTransfer:,Transmitted
4502,blk_3854539282656807587,081111,070521,22749,INFO,dfs.DataNode$DataTransfer:,Transmitted
4503,blk_-623147778460867988,081111,070521,22821,INFO,dfs.DataNode$DataTransfer:,Transmitted
4504,blk_766282354393779360,081111,070521,22853,INFO,dfs.DataNode$DataTransfer:,Transmitted
4505,blk_2840381344531092349,081111,070521,23026,INFO,dfs.DataNode$DataTransfer:,Transmitted
4506,blk_2183710639830383686,081111,070522,22484,INFO,dfs.DataNode$DataTransfer:,Transmitted
4507,blk_-3046774995680118754,081111,070522,22586,INFO,dfs.DataNode$DataTransfer:,Transmitted
4508,blk_469930019084389332,081111,070522,22614,INFO,dfs.DataNode$DataTransfer:,Transmitted
4509,blk_-292657058740693760,081111,070522,22676,INFO,dfs.DataNode$DataTransfer:,Transmitted
4510,blk_-7059509722002171353,081111,070522,22710,INFO,dfs.DataNode$DataTransfer:,Transmitted
4511,blk_3691800924039309052,081111,070522,22724,INFO,dfs.DataNode$DataTransfer:,Transmitted
4512,blk_-2964374195271031125,081111,070522,22759,INFO,dfs.DataNode$DataTransfer:,Transmitted
4513,blk_-8396655565624678196,081111,070522,22772,INFO,dfs.DataNode$DataTransfer:,Transmitted
4514,blk_-5914084754774861848,081111,070522,22822,INFO,dfs.DataNode$DataTransfer:,Transmitted
4515,blk_-151432645590439701,081111,070522,22829,INFO,dfs.DataNode$DataTransfer:,Transmitted
4516,blk_-7948121427506702244,081111,070522,22835,INFO,dfs.DataNode$DataTransfer:,Transmitted
4517,blk_-6966771260722633636,081111,070522,22844,INFO,dfs.DataNode$DataTransfer:,Transmitted
4518,blk_8469551575064847540,081111,070522,22880,INFO,dfs.DataNode$DataTransfer:,Transmitted
4519,blk_5866414558103014550,081111,070522,22939,INFO,dfs.DataNode$DataTransfer:,Transmitted
4520,blk_-7183089227600400671,081111,070522,22976,INFO,dfs.DataNode$DataTransfer:,Transmitted
4521,blk_1970817979690873245,081111,070522,23009,INFO,dfs.DataNode$DataTransfer:,Transmitted
4522,blk_-9218199794078253530,081111,070522,23113,INFO,dfs.DataNode$DataTransfer:,Transmitted
4523,blk_-5903724337713281310,081111,070523,22466,INFO,dfs.DataNode$DataTransfer:,Transmitted
4524,blk_1093014177450788265,081111,070523,22479,INFO,dfs.DataNode$DataTransfer:,Transmitted
4525,blk_6979810746045389129,081111,070523,22593,INFO,dfs.DataNode$DataTransfer:,Transmitted
4526,blk_5723710395510427510,081111,070523,22719,INFO,dfs.DataNode$DataTransfer:,Transmitted
4527,blk_-1601741028261709358,081111,070523,22721,INFO,dfs.DataNode$DataTransfer:,Transmitted
4528,blk_-7358200986782045658,081111,070523,22746,INFO,dfs.DataNode$DataTransfer:,Transmitted
4529,blk_-7010499827046590693,081111,070523,22813,INFO,dfs.DataNode$DataTransfer:,Transmitted
4530,blk_-1478843903114016209,081111,070523,22905,INFO,dfs.DataNode$DataTransfer:,Transmitted
4531,blk_5242701972332446799,081111,070523,22949,INFO,dfs.DataNode$DataTransfer:,Transmitted
4532,blk_7566537251287726261,081111,070523,23173,INFO,dfs.DataNode$DataTransfer:,Transmitted
4533,blk_3149337627729692051,081111,070523,23214,INFO,dfs.DataNode$DataTransfer:,Transmitted
4534,blk_8964990255109972604,081111,070524,22379,INFO,dfs.DataNode$DataTransfer:,Transmitted
4535,blk_-1151829027192859402,081111,070524,22540,INFO,dfs.DataNode$DataTransfer:,Transmitted
4536,blk_-8664619238110389163,081111,070524,22611,INFO,dfs.DataNode$DataTransfer:,Transmitted
4537,blk_6859346399740891661,081111,070524,22665,INFO,dfs.DataNode$DataTransfer:,Transmitted
4538,blk_699477423030062449,081111,070524,22681,INFO,dfs.DataNode$DataTransfer:,Transmitted
4539,blk_-8166192870026117044,081111,070524,22731,INFO,dfs.DataNode$DataTransfer:,Transmitted
4540,blk_5280400383375050119,081111,070524,22755,INFO,dfs.DataNode$DataTransfer:,Transmitted
4541,blk_8809264666318636197,081111,070524,22764,INFO,dfs.DataNode$DataTransfer:,Transmitted
4542,blk_1392095733384371302,081111,070524,22788,INFO,dfs.DataNode$DataTransfer:,Transmitted
4543,blk_-203228970918902598,081111,070524,22793,INFO,dfs.DataNode$DataTransfer:,Transmitted
4544,blk_2671858993396103171,081111,070524,22800,INFO,dfs.DataNode$DataTransfer:,Transmitted
4545,blk_-858557987190525359,081111,070524,22809,INFO,dfs.DataNode$DataTransfer:,Transmitted
4546,blk_-7705963790529512892,081111,070524,22818,INFO,dfs.DataNode$DataTransfer:,Transmitted
4547,blk_7435477229172322353,081111,070524,22819,INFO,dfs.DataNode$DataTransfer:,Transmitted
4548,blk_8770731907241018776,081111,070524,22901,INFO,dfs.DataNode$DataTransfer:,Transmitted
4549,blk_-4328631050020335838,081111,070524,23020,INFO,dfs.DataNode$DataTransfer:,Transmitted
4550,blk_7529876678105725483,081111,070524,23021,INFO,dfs.DataNode$DataTransfer:,Transmitted
4551,blk_-5758068389316518982,081111,070524,23149,INFO,dfs.DataNode$DataTransfer:,Transmitted
4552,blk_-5673549582638885935,081111,070525,22296,INFO,dfs.DataNode$DataTransfer:,Transmitted
4553,blk_6293045492381309646,081111,070525,22452,INFO,dfs.DataNode$DataTransfer:,Transmitted
4554,blk_6851623233497086607,081111,070525,22671,INFO,dfs.DataNode$DataTransfer:,Transmitted
4555,blk_2707139288299837392,081111,070525,22688,INFO,dfs.DataNode$DataTransfer:,Transmitted
4556,blk_-3313143790300084949,081111,070525,22708,INFO,dfs.DataNode$DataTransfer:,Transmitted
4557,blk_7430829430872895530,081111,070525,22750,INFO,dfs.DataNode$DataTransfer:,Transmitted
4558,blk_2752585171673552384,081111,070525,22779,INFO,dfs.DataNode$DataTransfer:,Transmitted
4559,blk_-7299274901927785583,081111,070525,22809,INFO,dfs.DataNode$DataTransfer:,Transmitted
4560,blk_6219497455523940997,081111,070525,22851,INFO,dfs.DataNode$DataTransfer:,Transmitted
4561,blk_6992174293856746095,081111,070525,22874,INFO,dfs.DataNode$DataTransfer:,Transmitted
4562,blk_7702150733408050652,081111,070525,22946,INFO,dfs.DataNode$DataTransfer:,Transmitted
4563,blk_-2453196957076874060,081111,070525,23023,INFO,dfs.DataNode$DataTransfer:,Transmitted
4564,blk_3855404920389499437,081111,070525,23073,INFO,dfs.DataNode$DataTransfer:,Transmitted
4565,blk_-2730776552062540174,081111,070525,23215,INFO,dfs.DataNode$DataTransfer:,Transmitted
4566,blk_-1298810943532460658,081111,070526,22373,INFO,dfs.DataNode$DataTransfer:,Transmitted
4567,blk_-9167805387229280414,081111,070526,22726,INFO,dfs.DataNode$DataTransfer:,Transmitted
4568,blk_366039734565933646,081111,070526,22729,INFO,dfs.DataNode$DataTransfer:,Transmitted
4569,blk_311494462103794939,081111,070526,22768,INFO,dfs.DataNode$DataTransfer:,Transmitted
4570,blk_-5621758754414806380,081111,070526,22799,INFO,dfs.DataNode$DataTransfer:,Transmitted
