,block_id,first_digits,second_digits,third_digits,message,event_type
3799,blk_602145322322567766,081111,050013,19,INFO,dfs.DataNode:
3800,blk_-1783296758462159351,081111,050013,19,INFO,dfs.DataNode:
3801,blk_5091907424126001300,081111,050013,19,INFO,dfs.DataNode:
3802,blk_7929471815778283136,081111,050014,18,INFO,dfs.DataNode:
3803,blk_6226127072682676541,081111,050014,19,INFO,dfs.DataNode:
3804,blk_6540955373708471304,081111,050014,19,INFO,dfs.DataNode:
3805,blk_2726475495269261512,081111,050014,19,INFO,dfs.DataNode:
3806,blk_8092869566352925448,081111,050014,19,INFO,dfs.DataNode:
3807,blk_7652883045855094630,081111,050014,19,INFO,dfs.DataNode:
3808,blk_1002035631670752221,081111,050014,19,INFO,dfs.DataNode:
3809,blk_-2815266417585138364,081111,050015,19,INFO,dfs.DataNode:
3810,blk_5160484382975745314,081111,050015,19,INFO,dfs.DataNode:
3811,blk_4229267064529378426,081111,050015,19,INFO,dfs.DataNode:
3812,blk_8463526001713578807,081111,050015,19,INFO,dfs.DataNode:
3813,blk_-5064704653158217299,081111,050015,19,INFO,dfs.DataNode:
3814,blk_3998699292780369635,081111,050015,19,INFO,dfs.DataNode:
3815,blk_1702403904283489507,081111,050015,19,INFO,dfs.DataNode:
3816,blk_-2211502844945903215,081111,050016,19,INFO,dfs.DataNode:
3817,blk_6155851492999571500,081111,050016,19,INFO,dfs.DataNode:
3818,blk_8868532137178241759,081111,050016,19,INFO,dfs.DataNode:
3819,blk_4361113967155808781,081111,050017,19,INFO,dfs.DataNode:
3820,blk_6266965757049242863,081111,050017,19,INFO,dfs.DataNode:
3821,blk_7381482555566101417,081111,050017,19,INFO,dfs.DataNode:
3822,blk_8040220468786265436,081111,050017,19,INFO,dfs.DataNode:
3823,blk_5421959119785087535,081111,050018,18,INFO,dfs.DataNode:
3824,blk_166822102761042021,081111,050018,19,INFO,dfs.DataNode:
3825,blk_5210509102991576671,081111,050018,19,INFO,dfs.DataNode:
3826,blk_3542417819479993082,081111,050018,19,INFO,dfs.DataNode:
3827,blk_3965329947424466585,081111,050019,18,INFO,dfs.DataNode:
3828,blk_7665623024916081889,081111,050019,19,INFO,dfs.DataNode:
3829,blk_2231348598790887649,081111,050019,19,INFO,dfs.DataNode:
3830,blk_6094823566810908126,081111,050019,19,INFO,dfs.DataNode:
3831,blk_6098421906176862294,081111,050019,19,INFO,dfs.DataNode:
3832,blk_8835704247637157584,081111,050020,19,INFO,dfs.DataNode:
3833,blk_289878492777781744,081111,050020,19,INFO,dfs.DataNode:
3834,blk_5062521987028536713,081111,050020,19,INFO,dfs.DataNode:
3835,blk_8350594773937441286,081111,050021,19,INFO,dfs.DataNode:
3836,blk_-5056337063603785074,081111,050021,19,INFO,dfs.DataNode:
3837,blk_2800773934853039171,081111,050021,19,INFO,dfs.DataNode:
3838,blk_8685978339834488699,081111,050021,19,INFO,dfs.DataNode:
3839,blk_-4533167158094340969,081111,050021,19,INFO,dfs.DataNode:
3840,blk_8723098667092295151,081111,050022,19,INFO,dfs.DataNode:
3841,blk_7942840078170046443,081111,050022,19,INFO,dfs.DataNode:
3842,blk_4401465872230392462,081111,050022,19,INFO,dfs.DataNode:
3843,blk_190006786809042806,081111,050023,18,INFO,dfs.DataNode:
3844,blk_2623823919680625950,081111,050023,18,INFO,dfs.DataNode:
3845,blk_7123628316318621578,081111,050023,19,INFO,dfs.DataNode:
3846,blk_-5213465852959554193,081111,050023,19,INFO,dfs.DataNode:
3847,blk_-6798363867478204139,081111,050023,19,INFO,dfs.DataNode:
3848,blk_3387295944426573478,081111,050023,19,INFO,dfs.DataNode:
3849,blk_2183710639830383686,081111,050024,18,INFO,dfs.DataNode:
3850,blk_3779187983330725216,081111,050024,19,INFO,dfs.DataNode:
3851,blk_4135961393491233786,081111,050024,19,INFO,dfs.DataNode:
3852,blk_6892951171189220452,081111,050024,19,INFO,dfs.DataNode:
3853,blk_1303601046611783564,081111,050024,19,INFO,dfs.DataNode:
3854,blk_3905894997810235606,081111,050024,19,INFO,dfs.DataNode:
3855,blk_3591581947037518619,081111,050024,19,INFO,dfs.DataNode:
3856,blk_3473221768000158666,081111,050024,19,INFO,dfs.DataNode:
3857,blk_1100373120986388409,081111,050024,19,INFO,dfs.DataNode:
3858,blk_5909447157293466258,081111,050024,19,INFO,dfs.DataNode:
3859,blk_2445359236906599243,081111,050024,19,INFO,dfs.DataNode:
3860,blk_8828212415539393524,081111,050024,19,INFO,dfs.DataNode:
3861,blk_-2512296024573357949,081111,050025,18,INFO,dfs.DataNode:
3862,blk_7265410922745204712,081111,050025,19,INFO,dfs.DataNode:
3863,blk_3371769339525412933,081111,050025,19,INFO,dfs.DataNode:
3864,blk_7492942486427053511,081111,050025,19,INFO,dfs.DataNode:
3865,blk_3019908664921361419,081111,050025,19,INFO,dfs.DataNode:
3866,blk_1361234530812094185,081111,050025,19,INFO,dfs.DataNode:
3867,blk_1883339799621732776,081111,050025,19,INFO,dfs.DataNode:
3868,blk_4140846081106346904,081111,050026,19,INFO,dfs.DataNode:
3869,blk_-1700008280983265353,081111,050026,19,INFO,dfs.DataNode:
3870,blk_1693140086620464089,081111,050026,19,INFO,dfs.DataNode:
3871,blk_6477374548253212086,081111,050026,19,INFO,dfs.DataNode:
3872,blk_-3298437439820309241,081111,050026,19,INFO,dfs.DataNode:
3873,blk_4039268104999340451,081111,050026,19,INFO,dfs.DataNode:
3874,blk_3278654966765116003,081111,050026,19,INFO,dfs.DataNode:
3875,blk_4499642432303040669,081111,050026,19,INFO,dfs.DataNode:
3876,blk_6854531669939064930,081111,050026,19,INFO,dfs.DataNode:
3877,blk_7311049447768120744,081111,050026,19,INFO,dfs.DataNode:
3878,blk_3619071395637894560,081111,050027,18,INFO,dfs.DataNode:
3879,blk_5030789253197619977,081111,050027,19,INFO,dfs.DataNode:
3880,blk_2830492498866057543,081111,050027,19,INFO,dfs.DataNode:
3881,blk_3795526132190501980,081111,050027,19,INFO,dfs.DataNode:
3882,blk_2679767897964759066,081111,050028,19,INFO,dfs.DataNode:
3883,blk_-3510473878877779134,081111,050028,19,INFO,dfs.DataNode:
3884,blk_437614220037741288,081111,050028,19,INFO,dfs.DataNode:
3885,blk_7483430653098233058,081111,050028,19,INFO,dfs.DataNode:
3886,blk_8918507649446863548,081111,050029,19,INFO,dfs.DataNode:
3887,blk_-1259356270552394345,081111,050029,19,INFO,dfs.DataNode:
3888,blk_5718657311223039033,081111,050029,19,INFO,dfs.DataNode:
3889,blk_-5611441695435710655,081111,050029,19,INFO,dfs.DataNode:
3890,blk_7374546366631505017,081111,050029,19,INFO,dfs.DataNode:
3891,blk_1324000278315694125,081111,050030,18,INFO,dfs.DataNode:
3892,blk_177449199439000597,081111,050030,18,INFO,dfs.DataNode:
3893,blk_7880696564594726896,081111,050030,19,INFO,dfs.DataNode:
3894,blk_6207221867464148929,081111,050030,19,INFO,dfs.DataNode:
3895,blk_519269358010948801,081111,050031,18,INFO,dfs.DataNode:
3896,blk_1275411311744847956,081111,050031,19,INFO,dfs.DataNode:
3897,blk_4304381326715634913,081111,050031,19,INFO,dfs.DataNode:
3898,blk_6796565675907879002,081111,050031,19,INFO,dfs.DataNode:
3899,blk_3196212697203488389,081111,050031,19,INFO,dfs.DataNode:
3900,blk_4466830944310072911,081111,050032,19,INFO,dfs.DataNode:
3901,blk_6989106231126827519,081111,050032,19,INFO,dfs.DataNode:
3902,blk_-613284482107548441,081111,050033,18,INFO,dfs.DataNode:
3903,blk_1305738123569165711,081111,050033,18,INFO,dfs.DataNode:
3904,blk_6943640142680568990,081111,050033,19,INFO,dfs.DataNode:
3905,blk_1220732485242822820,081111,050033,19,INFO,dfs.DataNode:
3906,blk_4080002196078965596,081111,050033,19,INFO,dfs.DataNode:
3907,blk_6209562499395916855,081111,050033,19,INFO,dfs.DataNode:
3908,blk_4779333065061019730,081111,050033,19,INFO,dfs.DataNode:
3909,blk_3372755391851240071,081111,050034,19,INFO,dfs.DataNode:
3910,blk_8058974801481635710,081111,050034,19,INFO,dfs.DataNode:
3911,blk_1541219218416195532,081111,050034,19,INFO,dfs.DataNode:
3912,blk_6552462339196710976,081111,050034,19,INFO,dfs.DataNode:
3913,blk_1020766735513856842,081111,050034,19,INFO,dfs.DataNode:
3914,blk_7608602775398015763,081111,050035,19,INFO,dfs.DataNode:
3915,blk_3679709456122613156,081111,050035,19,INFO,dfs.DataNode:
3916,blk_-869792043435102443,081111,050036,19,INFO,dfs.DataNode:
3917,blk_8775955931771388195,081111,050036,19,INFO,dfs.DataNode:
3918,blk_7197351076380631241,081111,050036,19,INFO,dfs.DataNode:
3919,blk_868095936942610044,081111,050037,18,INFO,dfs.DataNode:
3920,blk_8497706429289216294,081111,050037,19,INFO,dfs.DataNode:
3921,blk_7013899700427195764,081111,050037,19,INFO,dfs.DataNode:
3922,blk_5248431706625489737,081111,050037,19,INFO,dfs.DataNode:
3923,blk_941820582974059667,081111,050037,19,INFO,dfs.DataNode:
3924,blk_6398954314152006276,081111,050037,19,INFO,dfs.DataNode:
3925,blk_7459935777126484190,081111,050038,18,INFO,dfs.DataNode:
3926,blk_7229406065719359590,081111,050039,18,INFO,dfs.DataNode:
3927,blk_7268073078186741840,081111,050039,19,INFO,dfs.DataNode:
3928,blk_2384167472858921678,081111,050039,19,INFO,dfs.DataNode:
3929,blk_-831533455108609445,081111,050039,19,INFO,dfs.DataNode:
3930,blk_4801164039055419846,081111,050040,18,INFO,dfs.DataNode:
3931,blk_7323967665478524083,081111,050040,19,INFO,dfs.DataNode:
3932,blk_8800087568122434169,081111,050040,19,INFO,dfs.DataNode:
3933,blk_-1094721103807656451,081111,050041,19,INFO,dfs.DataNode:
3934,blk_1351901275027056776,081111,050042,18,INFO,dfs.DataNode:
3935,blk_5540496520228784460,081111,050042,18,INFO,dfs.DataNode:
3936,blk_2723872361083177453,081111,050042,19,INFO,dfs.DataNode:
3937,blk_7080654202909793774,081111,050042,19,INFO,dfs.DataNode:
3938,blk_-42155707290532602,081111,050043,19,INFO,dfs.DataNode:
3939,blk_-4159492214452608951,081111,050043,19,INFO,dfs.DataNode:
3940,blk_7709307943200419391,081111,050046,19,INFO,dfs.DataNode:
3941,blk_274401605260075764,081111,050046,19,INFO,dfs.DataNode:
3942,blk_627954788702356658,081111,050047,19,INFO,dfs.DataNode:
3943,blk_7405092437030377970,081111,050049,19,INFO,dfs.DataNode:
3944,blk_7680468813801773871,081111,050050,19,INFO,dfs.DataNode:
3945,blk_1089063253636726328,081111,050051,19,INFO,dfs.DataNode:
3946,blk_-9087666954123825617,081111,050052,19,INFO,dfs.DataNode:
3947,blk_-653113954378000047,081111,050055,19,INFO,dfs.DataNode:
3948,blk_1785449118255112585,081111,050055,19,INFO,dfs.DataNode:
3949,blk_-2315026232580207853,081111,050056,18,INFO,dfs.DataNode:
3950,blk_-250610465941356088,081111,050056,19,INFO,dfs.DataNode:
3951,blk_8199707658088980846,081111,050058,19,INFO,dfs.DataNode:
3952,blk_415676452509568194,081111,050058,19,INFO,dfs.DataNode:
3953,blk_-2359027146414945554,081111,050101,18,INFO,dfs.DataNode:
3954,blk_-669056566859450057,081111,050101,19,INFO,dfs.DataNode:
3955,blk_-553889453210773709,081111,050102,19,INFO,dfs.DataNode:
3956,blk_-337951672786907805,081111,050102,19,INFO,dfs.DataNode:
3957,blk_7174720807281245860,081111,050102,19,INFO,dfs.DataNode:
3958,blk_-4283530351239634343,081111,050103,19,INFO,dfs.DataNode:
3959,blk_313344018193532809,081111,050105,19,INFO,dfs.DataNode:
3960,blk_128989804837332484,081111,050111,19,INFO,dfs.DataNode:
3961,blk_-1653821319239881142,081111,050113,19,INFO,dfs.DataNode:
3962,blk_8738323385825666049,081111,050117,19,INFO,dfs.DataNode:
3963,blk_-8912226059347315033,081111,050118,19,INFO,dfs.DataNode:
3964,blk_-2527423289673787,081111,050119,18,INFO,dfs.DataNode:
3965,blk_370364951645881073,081111,050119,19,INFO,dfs.DataNode:
3966,blk_-783578096168204921,081111,050120,19,INFO,dfs.DataNode:
3967,blk_-448924096455904297,081111,050122,18,INFO,dfs.DataNode:
3968,blk_-7529193235120481083,081111,050130,19,INFO,dfs.DataNode:
3969,blk_1683999631009158530,081111,050142,19,INFO,dfs.DataNode:
3970,blk_6183119066339739966,081111,050146,19,INFO,dfs.DataNode:
3971,blk_-6298476514050451190,081111,050147,19,INFO,dfs.DataNode:
3972,blk_-4228775936050401375,081111,050150,19,INFO,dfs.DataNode:
3973,blk_-3772929437035274114,081111,050152,19,INFO,dfs.DataNode:
3974,blk_-4953394072429793645,081111,050202,19,INFO,dfs.DataNode:
3975,blk_7977383073648654224,081111,050209,19,INFO,dfs.DataNode:
3976,blk_1550744018955338831,081111,050211,19,INFO,dfs.DataNode:
3977,blk_8522868074871437312,081111,050215,19,INFO,dfs.DataNode:
3978,blk_4935389665309338736,081111,050221,19,INFO,dfs.DataNode:
3979,blk_-2356582746929243570,081111,050221,19,INFO,dfs.DataNode:
3980,blk_-9203841400491433727,081111,050222,19,INFO,dfs.DataNode:
3981,blk_2928690555251770634,081111,050224,19,INFO,dfs.DataNode:
3982,blk_8507718461284393537,081111,050236,19,INFO,dfs.DataNode:
3983,blk_-7127918137269171790,081111,050237,19,INFO,dfs.DataNode:
3984,blk_7910587422665058423,081111,050248,19,INFO,dfs.DataNode:
3985,blk_7281429775914752193,081111,050256,19,INFO,dfs.DataNode:
3986,blk_-4411589101766563890,081111,050307,19,INFO,dfs.DataNode:
3987,blk_-3735309995773652733,081111,050309,19,INFO,dfs.DataNode:
3988,blk_-1345585044778938153,081111,050320,19,INFO,dfs.DataNode:
3989,blk_2008164828499250453,081111,050332,19,INFO,dfs.DataNode:
3990,blk_5537113665535085959,081111,050357,19,INFO,dfs.DataNode:
3991,blk_-2176510135276892791,081111,050357,19,INFO,dfs.DataNode:
3992,blk_-1616553408578952328,081111,050358,19,INFO,dfs.DataNode:
3993,blk_-1022466911704795762,081111,050358,19,INFO,dfs.DataNode:
3994,blk_7667821205366819561,081111,050358,19,INFO,dfs.DataNode:
3995,blk_-4597592154133350312,081111,050358,19,INFO,dfs.DataNode:
3996,blk_3270879782587747602,081111,050358,19,INFO,dfs.DataNode:
3997,blk_-4196370105555052379,081111,050358,19,INFO,dfs.DataNode:
3998,blk_-5695738851719586039,081111,050359,18,INFO,dfs.DataNode:
3999,blk_254082779146616198,081111,050359,19,INFO,dfs.DataNode:
4000,blk_-9035277285289756940,081111,050407,19,INFO,dfs.DataNode:
4001,blk_-2167482790237168344,081111,050412,19,INFO,dfs.DataNode:
4002,blk_646522344101055233,081111,050412,19,INFO,dfs.DataNode:
4003,blk_792420304685008025,081111,050424,19,INFO,dfs.DataNode:
4004,blk_5874885125276429354,081111,050427,19,INFO,dfs.DataNode:
4005,blk_-7507479082032667784,081111,050442,19,INFO,dfs.DataNode:
4006,blk_-2714512476402015092,081111,050457,19,INFO,dfs.DataNode:
4007,blk_-3290984212056846018,081111,050530,19,INFO,dfs.DataNode:
4008,blk_-4861693630602349001,081111,050530,19,INFO,dfs.DataNode:
4009,blk_3504085354703800265,081111,050530,19,INFO,dfs.DataNode:
4010,blk_-7531455476437184619,081111,050531,18,INFO,dfs.DataNode:
4011,blk_7470841433091757643,081111,050531,19,INFO,dfs.DataNode:
4012,blk_-640964785530743650,081111,050532,19,INFO,dfs.DataNode:
4013,blk_-8224264478539372013,081111,050532,19,INFO,dfs.DataNode:
4014,blk_-7289073376571421072,081111,050532,19,INFO,dfs.DataNode:
4015,blk_8499564592079583837,081111,050532,19,INFO,dfs.DataNode:
4016,blk_-8209889380282455206,081111,050535,19,INFO,dfs.DataNode:
4017,blk_-2237141980825272355,081111,050626,19,INFO,dfs.DataNode:
4018,blk_5007189779451280058,081111,050626,19,INFO,dfs.DataNode:
4019,blk_-3019561281133080838,081111,050642,18,INFO,dfs.DataNode:
4020,blk_-6591944069175339653,081111,050646,19,INFO,dfs.DataNode:
4021,blk_-4670384377367788072,081111,050739,19,INFO,dfs.DataNode:
4022,blk_4595786513135154796,081111,050812,19,INFO,dfs.DataNode:
4023,blk_-936798730978607892,081111,050958,19,INFO,dfs.DataNode:
4024,blk_-3212920400784428369,081111,051003,19,INFO,dfs.DataNode:
4025,blk_3278110567348896900,081111,051110,19,INFO,dfs.DataNode:
4026,blk_101999862784066985,081111,051133,19,INFO,dfs.DataNode:
4027,blk_-5246798579039081507,081111,051222,19,INFO,dfs.DataNode:
4028,blk_-83515461871329689,081111,051720,19,INFO,dfs.DataNode:
4029,blk_7664815304107905181,081111,051759,19,INFO,dfs.DataNode:
4030,blk_2190253792303621184,081111,051819,19,INFO,dfs.DataNode:
4031,blk_7812526314631316486,081111,051822,19,INFO,dfs.DataNode:
4032,blk_1013015360550932595,081111,051930,19,INFO,dfs.DataNode:
4033,blk_-2032192496869256281,081111,051933,19,INFO,dfs.DataNode:
4034,blk_8943620861846230512,081111,051936,19,INFO,dfs.DataNode:
4035,blk_3135887478070272548,081111,051949,19,INFO,dfs.DataNode:
4036,blk_6461103080731721491,081111,052023,19,INFO,dfs.DataNode:
4037,blk_-3018839233203231900,081111,052119,19,INFO,dfs.DataNode:
4038,blk_-8481257899757266883,081111,052616,19,INFO,dfs.DataNode:
4039,blk_4995795207666662661,081111,053109,19,INFO,dfs.DataNode:
4040,blk_247136831954707321,081111,053131,18,INFO,dfs.DataNode:
4041,blk_4570120935016540717,081111,053339,19,INFO,dfs.DataNode:
4042,blk_2562289972496646768,081111,053441,19,INFO,dfs.DataNode:
4043,blk_-8334089829646893304,081111,053443,19,INFO,dfs.DataNode:
4044,blk_4821145013903345382,081111,053457,19,INFO,dfs.DataNode:
4045,blk_-6953298406517117367,081111,053902,19,INFO,dfs.DataNode:
4046,blk_-3180949994503603471,081111,054036,19,INFO,dfs.DataNode:
4047,blk_-3554865067284746547,081111,054102,19,INFO,dfs.DataNode:
4048,blk_-953522566134789135,081111,054105,19,INFO,dfs.DataNode:
4049,blk_-9126522150080946292,081111,054114,18,INFO,dfs.DataNode:
4050,blk_9028778444775289686,081111,054122,19,INFO,dfs.DataNode:
4051,blk_-6537568470122840245,081111,054124,19,INFO,dfs.DataNode:
4052,blk_-6650864340068498566,081111,054139,19,INFO,dfs.DataNode:
4053,blk_8911579684514002849,081111,054212,19,INFO,dfs.DataNode:
4054,blk_-7906394596726007349,081111,054253,19,INFO,dfs.DataNode:
4055,blk_-3718260222318245612,081111,054301,19,INFO,dfs.DataNode:
4056,blk_-2727951429072715029,081111,054302,19,INFO,dfs.DataNode:
4057,blk_-3486873029058611989,081111,054401,18,INFO,dfs.DataNode:
4058,blk_-1409342961377536419,081111,054439,19,INFO,dfs.DataNode:
4059,blk_-7288708571822700018,081111,054742,19,INFO,dfs.DataNode:
4060,blk_-2825351351457839825,081111,054744,19,INFO,dfs.DataNode:
4061,blk_-2825351351457839825,081111,054746,19,INFO,dfs.DataNode:
4062,blk_-2825351351457839825,081111,054750,19,INFO,dfs.DataNode:
4063,blk_-2825351351457839825,081111,054753,19,INFO,dfs.DataNode:
4064,blk_-2825351351457839825,081111,054755,19,INFO,dfs.DataNode:
4065,blk_9180807388475493280,081111,055837,19,INFO,dfs.DataNode:
4066,blk_-2492068818386351518,081111,055845,19,INFO,dfs.DataNode:
4067,blk_1628589773191294174,081111,055851,19,INFO,dfs.DataNode:
4068,blk_3813114133944383323,081111,055906,19,INFO,dfs.DataNode:
4069,blk_979976295761370657,081111,055909,19,INFO,dfs.DataNode:
4070,blk_-3550996283405978288,081111,060025,19,INFO,dfs.DataNode:
4071,blk_6245618445015340337,081111,060147,19,INFO,dfs.DataNode:
4072,blk_-2741105428036633201,081111,060153,19,INFO,dfs.DataNode:
4073,blk_-3581776025681352185,081111,060211,19,INFO,dfs.DataNode:
4074,blk_-261335829351452155,081111,061004,19,INFO,dfs.DataNode:
4075,blk_1093687039068806833,081111,061007,19,INFO,dfs.DataNode:
4076,blk_-4787183101855032419,081111,061009,19,INFO,dfs.DataNode:
4077,blk_2439731967366156660,081111,061021,19,INFO,dfs.DataNode:
4078,blk_-7144419070015550125,081111,061031,19,INFO,dfs.DataNode:
4079,blk_6842227413476077843,081111,061040,19,INFO,dfs.DataNode:
4080,blk_-967532146431371470,081111,061113,19,INFO,dfs.DataNode:
4081,blk_-7368142435043668110,081111,061119,19,INFO,dfs.DataNode:
4082,blk_-9074601143557142035,081111,061120,19,INFO,dfs.DataNode:
4083,blk_-2165995077923644945,081111,061145,19,INFO,dfs.DataNode:
4084,blk_-4550384481080046889,081111,062057,19,INFO,dfs.DataNode:
4085,blk_8395685768578074886,081111,062149,19,INFO,dfs.DataNode:
4086,blk_-7426704975828966812,081111,062325,19,INFO,dfs.DataNode:
4087,blk_-2359957899013287088,081111,062347,19,INFO,dfs.DataNode:
4088,blk_-2854163734754417325,081111,062405,19,INFO,dfs.DataNode:
4089,blk_5525438038074425194,081111,062436,19,INFO,dfs.DataNode:
4090,blk_4162792469512040010,081111,062448,18,INFO,dfs.DataNode:
4091,blk_-3697123429677978100,081111,062539,19,INFO,dfs.DataNode:
4092,blk_199418063918965983,081111,063118,19,INFO,dfs.DataNode:
4093,blk_-1270139918396135544,081111,063137,19,INFO,dfs.DataNode:
4094,blk_-5741863438442859167,081111,063207,19,INFO,dfs.DataNode:
4095,blk_-3994834277565960028,081111,063248,19,INFO,dfs.DataNode:
4096,blk_-1210493858772008552,081111,063431,19,INFO,dfs.DataNode:
4097,blk_1277615037063870289,081111,063433,19,INFO,dfs.DataNode:
4098,blk_-41265708926987771,081111,063617,19,INFO,dfs.DataNode:
4099,blk_-3728960349410003915,081111,063621,18,INFO,dfs.DataNode:
4100,blk_-5600870061222491470,081111,063712,19,INFO,dfs.DataNode:
4101,blk_3406662469631379133,081111,063938,19,INFO,dfs.DataNode:
4102,blk_694551652292920665,081111,064037,19,INFO,dfs.DataNode:
4103,blk_-2344428078343643509,081111,064326,19,INFO,dfs.DataNode:
4104,blk_-7363117145751273001,081111,064417,19,INFO,dfs.DataNode:
4105,blk_6112098665736163454,081111,064529,19,INFO,dfs.DataNode:
4106,blk_-6499772636540160204,081111,064529,19,INFO,dfs.DataNode:
4107,blk_2840835170331595878,081111,064537,19,INFO,dfs.DataNode:
4108,blk_-741671937611417866,081111,064546,19,INFO,dfs.DataNode:
4109,blk_4613881911545189723,081111,064618,19,INFO,dfs.DataNode:
4110,blk_-4936978282193562468,081111,064626,19,INFO,dfs.DataNode:
4111,blk_-6654926222513615135,081111,064636,18,INFO,dfs.DataNode:
4112,blk_8960658558596373448,081111,064712,19,INFO,dfs.DataNode:
4113,blk_-4936869816940930285,081111,064751,19,INFO,dfs.DataNode:
4114,blk_6880118555509169357,081111,064815,19,INFO,dfs.DataNode:
4115,blk_3229764436366547385,081111,064829,19,INFO,dfs.DataNode:
4116,blk_-6059290274455367169,081111,065147,19,INFO,dfs.DataNode:
4117,blk_9014620365357651780,081111,065230,19,INFO,dfs.DataNode:
4118,blk_9014620365357651780,081111,065234,19,INFO,dfs.DataNode:
4119,blk_9014620365357651780,081111,065236,18,INFO,dfs.DataNode:
4120,blk_9014620365357651780,081111,065240,19,INFO,dfs.DataNode:
4121,blk_9014620365357651780,081111,065242,19,INFO,dfs.DataNode:
4122,blk_6374442219708313226,081111,070136,19,INFO,dfs.DataNode:
4123,blk_8214290183736808205,081111,070157,19,INFO,dfs.DataNode:
4124,blk_-4016794229600589170,081111,070201,19,INFO,dfs.DataNode:
4125,blk_5904245141286131675,081111,070232,19,INFO,dfs.DataNode:
4126,blk_6665545345657544221,081111,070243,19,INFO,dfs.DataNode:
4127,blk_82379762831016624,081111,070243,19,INFO,dfs.DataNode:
4128,blk_-5357127337551833386,081111,070248,19,INFO,dfs.DataNode:
4129,blk_843655600591747486,081111,070256,18,INFO,dfs.DataNode:
4130,blk_6953244271524304815,081111,070258,19,INFO,dfs.DataNode:
4131,blk_-9213252085064829469,081111,070259,19,INFO,dfs.DataNode:
4132,blk_-7855217569333818364,081111,070301,19,INFO,dfs.DataNode:
4133,blk_-7935976669979851554,081111,070301,19,INFO,dfs.DataNode:
4134,blk_-75848982033086796,081111,070307,18,INFO,dfs.DataNode:
4135,blk_5079199842759672123,081111,070308,19,INFO,dfs.DataNode:
4136,blk_5400650414061125476,081111,070318,19,INFO,dfs.DataNode:
4137,blk_-220993529556992075,081111,070320,19,INFO,dfs.DataNode:
4138,blk_-6251657817937192867,081111,070325,19,INFO,dfs.DataNode:
4139,blk_2495245658821722888,081111,070327,19,INFO,dfs.DataNode:
4140,blk_-4082665362719607334,081111,070332,19,INFO,dfs.DataNode:
4141,blk_-732590944592258319,081111,070334,19,INFO,dfs.DataNode:
4142,blk_8585606239503744966,081111,070344,19,INFO,dfs.DataNode:
4143,blk_-5696733974388200820,081111,070348,18,INFO,dfs.DataNode:
4144,blk_-2086054741505173628,081111,070354,19,INFO,dfs.DataNode:
4145,blk_-2915366470550819436,081111,070354,19,INFO,dfs.DataNode:
4146,blk_-8022986629629150834,081111,070354,19,INFO,dfs.DataNode:
4147,blk_-2015623546668863856,081111,070358,19,INFO,dfs.DataNode:
4148,blk_-8092028302355819653,081111,070359,19,INFO,dfs.DataNode:
4149,blk_-512857920986324511,081111,070407,19,INFO,dfs.DataNode:
4150,blk_-7191836124981398222,081111,070409,19,INFO,dfs.DataNode:
4151,blk_-3542248321737911475,081111,070410,19,INFO,dfs.DataNode:
4152,blk_-8583307027822651054,081111,070412,19,INFO,dfs.DataNode:
4153,blk_4072052863485200745,081111,070412,19,INFO,dfs.DataNode:
4154,blk_1207450957275844158,081111,070417,19,INFO,dfs.DataNode:
4155,blk_-3040652544734875200,081111,070418,19,INFO,dfs.DataNode:
4156,blk_1118715408109737354,081111,070422,19,INFO,dfs.DataNode:
4157,blk_1274024811406693102,081111,070427,19,INFO,dfs.DataNode:
4158,blk_-2945267015638352164,081111,070429,19,INFO,dfs.DataNode:
4159,blk_-8062779940207806047,081111,070436,18,INFO,dfs.DataNode:
4160,blk_-7376812371055346038,081111,070436,18,INFO,dfs.DataNode:
4161,blk_-2915478523119789172,081111,070436,19,INFO,dfs.DataNode:
4162,blk_-6757387084977629678,081111,070436,19,INFO,dfs.DataNode:
4163,blk_-7071773853734244337,081111,070436,19,INFO,dfs.DataNode:
4164,blk_-8848280055868265810,081111,070436,19,INFO,dfs.DataNode:
4165,blk_-5873281431513874483,081111,070436,19,INFO,dfs.DataNode:
4166,blk_-6546547890658731019,081111,070436,19,INFO,dfs.DataNode:
4167,blk_-5096397012404266483,081111,070436,19,INFO,dfs.DataNode:
4168,blk_-5981754577030815852,081111,070436,19,INFO,dfs.DataNode:
4169,blk_-8063626499660965441,081111,070436,19,INFO,dfs.DataNode:
4170,blk_-8243624636462530047,081111,070436,19,INFO,dfs.DataNode:
4171,blk_-7059509722002171353,081111,070436,19,INFO,dfs.DataNode:
4172,blk_-8820809011088921634,081111,070436,19,INFO,dfs.DataNode:
4173,blk_-4726264452382963805,081111,070436,19,INFO,dfs.DataNode:
4174,blk_-6251732942790390946,081111,070436,19,INFO,dfs.DataNode:
4175,blk_-3849874809554850502,081111,070436,19,INFO,dfs.DataNode:
4176,blk_-6969363154305198300,081111,070436,19,INFO,dfs.DataNode:
4177,blk_-8474710497034853431,081111,070436,19,INFO,dfs.DataNode:
4178,blk_-2235774051171974568,081111,070436,19,INFO,dfs.DataNode:
4179,blk_-2293668459791374785,081111,070436,19,INFO,dfs.DataNode:
4180,blk_-8953839012054956480,081111,070436,19,INFO,dfs.DataNode:
4181,blk_-7973053193339725574,081111,070436,19,INFO,dfs.DataNode:
4182,blk_-8712224193309997211,081111,070436,19,INFO,dfs.DataNode:
